929	929	777	O
930	930	778	O
931	931	779	O
932	932	780	O
933	933	781	O
934	934	781	D
935	935	782	O
936	936	782	D
937	937	783	O
938	938	784	O
939	939	785	O
940	940	786	O
941	941	787	O
942	942	788	O
943	943	788	D
944	944	789	O
945	945	789	D
946	946	790	O
948	948	791	O
949	949	792	O
950	950	793	O
951	951	793	D
952	952	794	O
953	953	795	O
954	954	796	O
955	955	797	O
956	956	798	O
957	957	799	O
958	958	799	D
959	959	800	O
960	960	801	O
961	961	802	O
962	962	803	O
963	963	804	O
964	964	805	O
965	965	806	O
966	966	806	D
967	967	807	O
968	968	808	O
970	970	809	O
971	971	810	O
972	972	810	D
973	973	811	O
974	974	811	D
975	975	812	O
976	976	813	O
977	977	814	O
978	978	815	O
979	979	815	D
980	980	816	O
981	981	817	O
984	984	819	O
985	985	819	D
986	986	820	O
987	987	821	O
988	988	822	O
989	989	822	D
990	990	823	O
991	991	824	O
992	992	825	O
993	993	826	O
994	994	827	O
995	995	827	D
996	996	828	O
997	997	829	O
998	998	829	D
999	999	830	O
1000	1000	830	D
1001	1001	831	O
1002	1002	832	O
1003	1003	833	O
1004	1004	834	O
1006	1006	836	O
1007	1007	836	D
1008	1008	837	O
1009	1009	838	O
1010	1010	838	D
1011	1011	839	O
1012	1012	840	O
1013	1013	840	D
1014	1014	841	O
1015	1015	842	O
1016	1016	842	D
1017	1017	843	O
1018	1018	844	O
1019	1019	845	O
1020	1020	846	O
1021	1021	847	O
1022	1022	848	O
1023	1023	849	O
1024	1024	850	O
1025	1025	851	O
1026	1026	852	O
1027	1027	853	O
1028	1028	853	D
1029	1029	854	O
1030	1030	855	O
1031	1031	856	O
1032	1032	857	O
1033	1033	857	D
1034	1034	858	O
1035	1035	859	O
1036	1036	859	D
1037	1037	860	O
1038	1038	861	O
1039	1039	862	O
1040	1040	863	O
1041	1041	864	O
1042	1042	865	O
1043	1043	865	D
1044	1044	866	O
1045	1045	867	O
1046	1046	868	O
1047	1047	869	O
1048	1048	870	O
1049	1049	871	O
1050	1050	872	O
1051	1051	873	O
1052	1052	874	O
1053	1053	874	D
1054	1054	875	O
1055	1055	876	O
1056	1056	877	O
1057	1057	878	O
1058	1058	879	O
1059	1059	880	O
1060	1060	880	D
1062	1062	882	O
1063	1063	882	D
1064	1064	883	O
1065	1065	884	O
1066	1066	885	O
1067	1067	886	O
1068	1068	887	O
1069	1069	888	O
1070	1070	888	D
1071	1071	889	O
1072	1072	890	O
1073	1073	891	O
1074	1074	891	D
1075	1075	892	O
1076	1076	893	O
1077	1077	894	O
1078	1078	895	O
1079	1079	896	O
1080	1080	897	O
1081	1081	898	O
1082	1082	899	O
1083	1083	900	O
1084	1084	900	D
1085	1085	901	O
1086	1086	902	O
1087	1087	902	D
1088	1088	903	O
1089	1089	904	O
1090	1090	905	O
1091	1091	906	O
1092	1092	907	O
1093	1093	908	O
1094	1094	909	O
1095	1095	909	D
1096	1096	910	O
1097	1097	910	D
1098	1098	911	O
1099	1099	912	O
1100	1100	913	O
1101	1101	914	O
1102	1102	915	O
1103	1103	916	O
1104	1104	916	D
1105	1105	917	O
1106	1106	917	D
1107	1107	918	O
1108	1108	919	O
1109	1109	920	O
1110	1110	921	O
1111	1111	922	O
1112	1112	923	O
1113	1113	924	O
1114	1114	925	O
1115	1115	926	O
1116	1116	927	O
1117	1117	928	O
1118	1118	928	D
1119	1119	929	O
1120	1120	930	O
1121	1121	931	O
1122	1122	932	O
1123	1123	932	D
1124	1124	933	O
1125	1125	934	O
1126	1126	934	D
1127	1127	935	O
1128	1128	936	O
1129	1129	937	O
1130	1130	938	O
1131	1131	939	O
1132	1132	939	D
1133	1133	940	O
1134	1134	940	D
1135	1135	941	O
1136	1136	942	O
1137	1137	943	O
1138	1138	944	O
1139	1139	944	D
1140	1140	945	O
1141	1141	946	O
1142	1142	947	O
1143	1143	947	D
1145	1145	949	O
1146	1146	950	O
1147	1147	951	O
1148	1148	952	O
1149	1149	953	O
1150	1150	954	O
1151	1151	955	O
1152	1152	956	O
1153	1153	957	O
1154	1154	958	O
1155	1155	958	D
1156	1156	959	O
1157	1157	960	O
1158	1158	961	O
1159	1159	962	O
1160	1160	962	D
1161	1161	963	O
1162	1162	964	O
1163	1163	965	O
1164	1164	966	O
1165	1165	967	O
1166	1166	968	O
1167	1167	968	D
1168	1168	969	O
1169	1169	970	O
1170	1170	971	O
1171	1171	972	O
1172	1172	973	O
1173	1173	973	D
1174	1174	974	O
1175	1175	975	O
1176	1176	975	D
1177	1177	976	O
1178	1178	977	O
1179	1179	978	O
1180	1180	979	O
1181	1181	980	O
1182	1182	981	O
1183	1183	982	O
1186	1186	984	O
1187	1187	985	O
1188	1188	985	D
1189	1189	986	O
1190	1190	987	O
1191	1191	987	D
1192	1192	988	O
1193	1193	989	O
1194	1194	990	O
1195	1195	991	O
1196	1196	992	O
1197	1197	993	O
1198	1198	994	O
1199	1199	995	O
1200	1200	996	O
1201	1201	997	O
1202	1202	998	O
1204	1204	1000	O
1206	1206	1002	O
1207	1207	1003	O
1208	1208	1004	O
1209	1209	1005	O
1210	1210	1006	O
1211	1211	1007	O
1212	1212	1008	O
1213	1213	1009	O
1214	1214	1010	O
1215	1215	1011	O
1216	1216	1012	O
1217	1217	1013	O
1218	1218	1014	O
1219	1219	1015	O
1220	1220	1016	O
1221	1221	1017	O
1222	1222	1018	O
1223	1223	1019	O
1224	1224	1020	O
1225	1225	1021	O
1226	1226	1022	O
1227	1227	1022	D
1228	1228	1023	O
1229	1229	1024	O
1231	1231	1026	O
1232	1232	1026	D
1233	1233	1027	O
1234	1234	1028	O
1235	1235	1028	D
1236	1236	1029	O
1237	1237	1030	O
1238	1238	1031	O
1239	1239	1032	O
1240	1240	1033	O
1241	1241	1034	O
1242	1242	1035	O
1243	1243	1036	O
1244	1244	1037	O
1245	1245	1038	O
1246	1246	1039	O
1247	1247	1039	D
1248	1248	1040	O
1250	1250	1042	O
1251	1251	1043	O
1252	1252	1043	D
1253	1253	1044	O
1254	1254	1045	O
1255	1255	1046	O
1256	1256	1047	O
1257	1257	1048	O
1258	1258	1048	D
1259	1259	1049	O
1260	1260	1050	O
1261	1261	1050	D
1262	1262	1051	O
1263	1263	1051	D
1264	1264	1052	O
1265	1265	1053	O
1266	1266	1054	O
1267	1267	1055	O
1268	1268	1055	D
1269	1269	1056	O
1270	1270	1057	O
1271	1271	1058	O
1272	1272	1059	O
1273	1273	1060	O
1274	1274	1061	O
1275	1275	1062	O
1276	1276	1063	O
1277	1277	1064	O
1278	1278	1065	O
1279	1279	1066	O
1280	1280	1067	O
1281	1281	1067	D
1282	1282	1068	O
1283	1283	1069	O
1284	1284	1069	D
1285	1285	1070	O
1286	1286	1071	O
1287	1287	1072	O
1288	1288	1073	O
1289	1289	1074	O
1290	1290	1075	O
1291	1291	1076	O
1292	1292	1077	O
1293	1293	1078	O
1294	1294	1078	D
1295	1295	1079	O
1296	1296	1080	O
1297	1297	1081	O
1298	1298	1081	D
1299	1299	1082	O
1300	1300	1083	O
1303	1303	1085	O
1304	1304	1086	O
1305	1305	1087	O
1306	1306	1088	O
1307	1307	1089	O
1308	1308	1090	O
1309	1309	1091	O
1310	1310	1092	O
1311	1311	1093	O
1312	1312	1094	O
1313	1313	1095	O
1314	1314	1095	D
1315	1315	1096	O
1316	1316	1097	O
1317	1317	1097	D
1318	1318	1098	O
1321	1321	1100	O
1322	1322	1101	O
1323	1323	1102	O
1324	1324	1103	O
1325	1325	1104	O
1326	1326	1105	O
1327	1327	1106	O
1328	1328	1107	O
1329	1329	1108	O
1330	1330	1109	O
1331	1331	1110	O
1332	1332	1111	O
1333	1333	1112	O
1334	1334	1113	O
1335	1335	1114	O
1336	1336	1114	D
1337	1337	1115	O
1338	1338	1115	D
1339	1339	1116	O
1340	1340	1117	O
1341	1341	1118	O
1343	1343	1120	O
1344	1344	1120	D
1345	1345	1121	O
1346	1346	1122	O
1347	1347	1123	O
1348	1348	1123	D
1349	1349	1124	O
1350	1350	1125	O
1351	1351	1125	D
1352	1352	1126	O
1353	1353	1127	O
1354	1354	1128	O
1355	1355	1129	O
1356	1356	1130	O
1359	1359	1132	O
1360	1360	1132	D
1361	1361	1133	O
1362	1362	1133	D
1363	1363	1134	O
1364	1364	1135	O
1365	1365	1135	D
1366	1366	1136	O
1367	1367	1137	O
1368	1368	1137	D
1369	1369	1138	O
1370	1370	1139	O
1371	1371	1140	O
1372	1372	1141	O
1373	1373	1142	O
1375	1375	1144	O
1376	1376	1145	O
1377	1377	1145	D
1378	1378	1146	O
1379	1379	1146	D
1380	1380	1147	O
1382	1382	1149	O
1383	1383	1150	O
1384	1384	1151	O
1385	1385	1152	O
1386	1386	1152	D
1387	1387	1153	O
1388	1388	1154	O
1389	1389	1155	O
1390	1390	1156	O
1391	1391	1157	O
1392	1392	1158	O
1393	1393	1158	D
1394	1394	1159	O
1395	1395	1159	D
1396	1396	1160	O
1397	1397	1161	O
1401	1401	1164	O
1402	1402	1165	O
1403	1403	1165	D
1404	1404	1166	O
1406	1406	1168	O
1407	1407	1168	D
1408	1408	1169	O
1409	1409	1170	O
1410	1410	1171	O
1411	1411	1171	D
1412	1412	1172	O
1413	1413	1173	O
1414	1414	1174	O
1416	1416	1176	O
1417	1417	1177	O
1418	1418	1178	O
1419	1419	1179	O
1420	1420	1179	D
1421	1421	1180	O
1422	1422	1181	O
1423	1423	1181	D
1424	1424	1182	O
1425	1425	1183	O
1426	1426	1183	D
1427	1427	1184	O
1428	1428	1185	O
1429	1429	1185	D
1430	1430	1186	O
1431	1431	1187	O
1432	1432	1188	O
1433	1433	1189	O
1434	1434	1189	D
1435	1435	1190	O
1438	1438	1192	O
1439	1439	1193	O
1440	1440	1194	O
1441	1441	1195	O
1442	1442	1195	D
1443	1443	1196	O
1444	1444	1196	D
1445	1445	1197	O
1446	1446	1198	O
1447	1447	1198	D
1448	1448	1199	O
1449	1449	1200	O
1450	1450	1201	O
1452	1452	1203	O
1453	1453	1204	O
1454	1454	1205	O
1455	1455	1205	D
1456	1456	1206	O
1457	1457	1206	D
1458	1458	1207	O
1459	1459	1208	O
1460	1460	1209	O
1461	1461	1210	O
1462	1462	1211	O
1463	1463	1212	O
1464	1464	1213	O
1465	1465	1213	D
1466	1466	1214	O
1467	1467	1215	O
1468	1468	1216	O
1469	1469	1217	O
1470	1470	1218	O
1471	1471	1218	D
1472	1472	1219	O
1473	1473	1220	O
1474	1474	1221	O
1475	1475	1222	O
1476	1476	1223	O
1478	1478	1225	O
1479	1479	1226	O
1480	1480	1227	O
1481	1481	1228	O
1482	1482	1229	O
1483	1483	1230	O
1484	1484	1230	D
1485	1485	1231	O
1486	1486	1231	D
1487	1487	1232	O
1488	1488	1233	O
1489	1489	1234	O
1490	1490	1235	O
1491	1491	1236	O
1492	1492	1237	O
1493	1493	1238	O
1494	1494	1238	D
1495	1495	1239	O
1496	1496	1240	O
1497	1497	1241	O
1498	1498	1241	D
1499	1499	1242	O
1500	1500	1243	O
1501	1501	1244	O
1502	1502	1245	O
1503	1503	1246	O
1504	1504	1246	D
1505	1505	1247	O
1506	1506	1248	O
1507	1507	1248	D
1508	1508	1249	O
1509	1509	1250	O
1510	1510	1251	O
1511	1511	1252	O
1512	1512	1253	O
1513	1513	1254	O
1514	1514	1255	O
1516	1516	1256	O
1517	1517	1257	O
1518	1518	1258	O
1519	1519	1258	D
1520	1520	1259	O
1521	1521	1260	O
1522	1522	1261	O
1523	1523	1262	O
1524	1524	1263	O
1525	1525	1264	O
1526	1526	1264	D
1527	1527	1265	O
1528	1528	1266	O
1529	1529	1267	O
1530	1530	1268	O
1531	1531	1269	O
1532	1532	1269	D
1533	1533	1270	O
1534	1534	1271	O
1535	1535	1272	O
1536	1536	1273	O
1537	1537	1274	O
1539	1539	1275	O
1540	1540	1276	O
1541	1541	1276	D
1542	1542	1277	O
1543	1543	1277	D
1546	1546	1279	O
1547	1547	1279	D
1548	1548	1280	O
1549	1549	1280	D
1550	1550	1281	O
1554	1554	1284	O
1555	1555	1285	O
1556	1556	1286	O
1557	1557	1287	O
1558	1558	1288	O
1559	1559	1289	O
1561	1561	1291	O
1562	1562	1291	D
1563	1563	1292	O
1564	1564	1293	O
1565	1565	1294	O
1566	1566	1295	O
1567	1567	1296	O
1568	1568	1296	D
1569	1569	1297	O
1570	1570	1297	D
1571	1571	1298	O
1572	1572	1299	O
1574	1574	1301	O
1575	1575	1302	O
1576	1576	1302	D
1577	1577	1303	O
1578	1578	1304	O
1579	1579	1305	O
1580	1580	1306	O
1581	1581	1307	O
1582	1582	1308	O
1583	1583	1309	O
1584	1584	1310	O
1585	1585	1311	O
1586	1586	1311	D
1587	1587	1312	O
1588	1588	1313	O
1589	1589	1314	O
1590	1590	1315	O
1591	1591	1316	O
1592	1592	1317	O
1593	1593	1317	D
1594	1594	1318	O
1595	1595	1319	O
1596	1596	1320	O
1597	1597	1321	O
1598	1598	1322	O
1599	1599	1323	O
1600	1600	1323	D
1601	1601	1324	O
1602	1602	1324	D
1603	1603	1325	O
1604	1604	1325	D
1605	1605	1326	O
1606	1606	1327	O
1607	1607	1328	O
1608	1608	1329	O
1609	1609	1329	D
1610	1610	1330	O
1611	1611	1331	O
1612	1612	1331	D
1613	1613	1332	O
1614	1614	1333	O
1615	1615	1334	O
1616	1616	1335	O
1617	1617	1336	O
1618	1618	1337	O
1619	1619	1338	O
1620	1620	1338	D
1621	1621	1339	O
1622	1622	1340	O
1623	1623	1341	O
1624	1624	1342	O
1625	1625	1342	D
1628	1628	1344	O
1629	1629	1345	O
1630	1630	1345	D
1631	1631	1346	O
1632	1632	1347	O
1633	1633	1348	O
1634	1634	1348	D
1635	1635	1349	O
1636	1636	1349	D
1637	1637	1350	O
1638	1638	1351	O
1639	1639	1352	O
